t,name,x,y,heading,v,rudder,throttle,alpha
345.0,wingman,-228349.30607911397,146689.40521773256,2.682159004718609,816.6845579159032,-0.15202688,-82.79314,-0.010768671637833906
346.0,lead,-229331.04288422287,147347.0341358976,2.6044139280599112,796.999707506495,0.0,0.0,-0.00701433051961923
346.0,wingman,-229073.01247244133,147056.41892119843,2.657443856439135,806.4131400710401,0.09397678,96.5,0.0007354144928167499
347.0,lead,-230015.78979313045,147754.87013787264,2.604413927096214,796.999707506496,0.0,0.0,-0.007014330519515655
347.0,wingman,-229767.4511489398,147456.41035839386,2.5772754365847925,796.828767514615,-0.174533,-96.5,0.011860731949300887
348.0,lead,-230700.53670203665,148162.70613984994,2.604413927166512,796.9997075064977,0.0,0.0,-0.007014330519345977
348.0,wingman,-230425.76909971322,147896.5965413224,2.50045059814077,787.3743867000949,-0.015796825,-96.5,0.018461389265011965
349.0,lead,-231385.28361094504,148570.5421418236,2.604413928771514,796.999707506494,0.0,0.0,-0.007014330519749662
349.0,wingman,-231031.79188362288,148391.01951876594,2.3791418034248735,777.7791775821462,-0.024136782,-29.725403,0.026843618046229395
350.0,lead,-232070.0305198551,148978.3781437945,2.604413924062529,796.9997075064975,0.0,0.0,-0.007014330519499269
350.0,wingman,-231588.3951364561,148927.5829311736,2.361855375234866,768.5852021127974,-0.174533,96.5,-0.0005122574673010825
351.0,lead,-232754.77742876046,149386.21414577318,2.604413928243716,796.999707506494,0.0,0.0,-0.007014330519790218
351.0,wingman,-232118.63526498995,149478.25052333207,2.3035200369738424,760.9956274546247,0.174533,32.737793,0.010851169277249653
352.0,lead,-233439.52433766684,149794.0501477502,2.6044139270494173,796.9997075064966,0.0,0.0,-0.00701433051945566
352.0,wingman,-232616.8766849071,150049.8114215138,2.2831600126705403,755.7587647846507,-0.174533,96.5,-0.009213097507745632
353.0,lead,-234124.27124657313,150201.88614972742,2.6044139309752747,796.999707506492,0.0,0.0,-0.00701433051987749
353.0,wingman,-233108.9701236647,150621.68019088078,2.277748939941536,754.2119041138832,0.144392,-96.5,-0.004579251962350648
354.0,lead,-234809.01815548085,150609.72215170215,2.6044139273913993,796.9997075064973,0.0,0.0,-0.0070143305193979075
354.0,wingman,-233592.39135392214,151204.3546569586,2.262771147060418,761.4648956527872,0.131914,40.25493,-0.0071419424662993785
355.0,lead,-235493.7650643903,151017.5581536741,2.604413928663364,796.9997075064927,0.0,0.0,-0.007014330519917133
355.0,wingman,-234091.02635612153,151791.53269668116,2.2943881346644828,783.7551350465019,0.174533,-90.681915,0.004062502065099779
356.0,lead,-236178.51197329638,151425.39415565153,2.6044139276623444,796.9997075064957,0.0,0.0,-0.007014330519573078
356.0,wingman,-234638.26789086996,152362.99952799032,2.4093162888554973,795.1712831133739,-0.174533,89.160034,0.02860372775463363
357.0,lead,-236863.25888220395,151833.2301576265,2.604413927958043,796.9997075064953,0.0,0.0,-0.007014330519648787
357.0,wingman,-235243.80707431663,152882.0955926565,2.449071657920788,801.9182301123776,-0.174533,0.42124176,-0.005838317286750321
358.0,lead,-237548.00579111208,152241.06615960057,2.604413927723613,796.9997075064941,0.0,0.0,-0.007014330519750397
358.0,wingman,-235872.9367019764,153393.56043366028,2.461875160419033,824.0880025739671,0.006177619,70.74736,-0.008150232150909391
359.0,lead,-238232.75270001695,152648.90216158013,2.6044139267740856,796.9997075064986,0.0,0.0,-0.007014330519205867
359.0,wingman,-236509.67076610567,153941.19953071233,2.396645269612663,855.9448048060451,-0.174533,-11.742844,0.0076290850927723305
360.0,lead,-238917.4996089256,153056.73816355335,2.6044139281544276,796.9997075064948,0.0,0.0,-0.007014330519634432
360.0,wingman,-237123.1820820196,154560.2415301373,2.2679893612188797,887.5726863057643,0.174533,-96.5,0.027689609795435728
361.0,lead,-239602.24651783318,153464.57416552832,2.6044139271664344,796.999707506496,0.0,0.0,-0.007014330519530945
361.0,wingman,-237687.41680676644,155251.91314389664,2.2478884849229086,894.0852132392403,0.020801067,18.901115,-0.012870868958498266
362.0,lead,-240286.99342674064,153872.4101675036,2.604413927786944,796.9997075064964,0.0,0.0,-0.007014330519615388
362.0,wingman,-238245.88690880977,155946.80867370882,2.2472494062387476,887.849080449927,0.16401301,-69.55884,-0.009224043751513988
363.0,lead,-240971.7403356474,154280.24616947997,2.6044139258304,796.999707506498,0.0,0.0,-0.00701433051923771
363.0,wingman,-238820.16114077668,156617.5150911274,2.313488442112559,878.0590498217898,0.174533,96.5,0.00663510252384627
364.0,lead,-241656.4872445541,154688.08217145648,2.6044139284372028,796.999707506496,0.0,0.0,-0.007014330519528604
364.0,wingman,-239438.7737275353,157232.48911643718,2.447661785691792,867.1942007750652,0.047338963,-21.921257,0.030949876174269295
365.0,lead,-242341.2341534637,155095.91817342796,2.6044139287725034,796.9997075064921,0.0,0.0,-0.007014330519957823
365.0,wingman,-240126.0912560409,157749.67130973254,2.6314962736095127,854.7352085717318,0.085846975,1.9151611,0.05193769477601633
366.0,lead,-243025.98106236965,155503.75417540577,2.604413927655302,796.9997075064957,0.0,0.0,-0.007014330519563823
366.0,wingman,-240881.1823864073,158133.28181522593,2.763331245164167,841.6704004431945,0.174533,18.877556,0.021500728510610898
367.0,lead,-243710.72797127665,155911.59017738176,2.604413927216303,796.9997075064963,0.0,0.0,-0.0070143305194483654
367.0,wingman,-241662.01610714395,158432.5879914096,2.82777604747411,831.8553368476199,0.1614229,96.5,0.017015405773121266
368.0,lead,-244395.47488018387,156319.42617935737,2.6044139294430693,796.9997075064936,0.0,0.0,-0.007014330519767075
368.0,wingman,-242460.26535946858,158651.73676035297,2.9842971875479396,825.0969912518082,0.174533,27.376312,0.04321767469258909
369.0,lead,-245080.22178909203,156727.26218133155,2.6044139272956177,796.999707506496,0.0,0.0,-0.0070143305195630975
369.0,wingman,-243276.772158499,158742.76083046693,3.182812939577947,821.2461919744017,0.004338458,96.5,0.06135185918943617
370.0,lead,-245764.9686979994,157135.09818330692,2.604413927764311,796.9997075064965,0.0,0.0,-0.007014330519612135
370.0,wingman,-244096.97025235643,158684.99028852562,3.267747946083604,827.0068071836391,0.061824664,10.204536,0.002741012395390088
371.0,lead,-246449.71560690546,157542.93418528448,2.6044139259237515,796.9997075064985,0.0,0.0,-0.007014330519134185
371.0,wingman,-244925.334656951,158559.98005658024,3.322048908918955,852.463367975484,-0.174533,-32.014427,0.006117284174220374
372.0,lead,-247134.46251581155,157950.77018726195,2.604413930528462,796.9997075064945,0.0,0.0,-0.00701433051962683
372.0,wingman,-245775.01221085084,158394.50466377425,3.342570140007327,873.0842830659695,0.13526334,96.5,-0.01303786577887746
373.0,lead,-247819.2094247201,158358.60618923538,2.6044139271012634,796.9997075064974,0.0,0.0,-0.0070143305193145844
373.0,wingman,-246637.6493298834,158235.38038050605,3.323590792427259,884.0453284277204,0.07351813,-61.750698,-0.010033619127954637
374.0,lead,-248503.9563336285,158766.44219120892,2.6044139287023063,796.9997075064941,0.0,0.0,-0.0070143305197320595
374.0,wingman,-247514.01012809505,158083.01194487914,3.3094376366986116,891.1949897681421,-0.174533,-59.233326,-0.011158685667014296
375.0,lead,-249188.70324253687,159174.27819318263,2.6044139265227955,796.999707506496,0.0,0.0,-0.007014330519578786
375.0,wingman,-248388.33256846527,157922.64766773387,3.3289703099340793,885.3479092873121,-0.07398213,96.5,-0.011938556329442632
376.0,lead,-249873.45015144296,159582.11419516016,2.6044139274706266,796.9997075064961,0.0,0.0,-0.007014330519510818
376.0,wingman,-249257.73367919517,157783.00652524346,3.2728511522103623,875.6663095441187,-0.174533,-3.6088943,0.0038591714727143987
377.0,lead,-250558.19706035234,159989.95019713213,2.604413927948035,796.9997075064928,0.0,0.0,-0.0070143305199142905
377.0,wingman,-250124.87438340214,157707.50984255163,3.1470630836079265,866.5887273874979,-0.174533,-23.199387,0.02787249284716745
378.0,lead,-251242.94396925726,160397.7861991115,2.6044139271793307,796.9997075064971,0.0,0.0,-0.007014330519410023
378.0,wingman,-250985.2291188808,157744.8642877042,2.9682840293472337,856.8200048626813,-0.174533,-54.25794,0.04966288511234233
379.0,lead,-251927.6908781654,160805.62220108559,2.6044139288647674,796.9997075064935,0.0,0.0,-0.00701433051979025
379.0,wingman,-251814.6162171534,157928.13446201957,2.7778571444057523,844.2342099332858,-0.174533,81.68787,0.055462089772975925
380.0,lead,-252612.4377870751,161213.4582030571,2.6044139244268503,796.9997075064973,0.0,0.0,-0.007014330519517149
380.0,wingman,-252584.3687236865,158256.79562060366,2.5876907484813287,832.6656399263748,-0.009052336,-96.5,0.058061693310838436
381.0,lead,-253297.18469598042,161621.29420503587,2.6044139280546004,796.9997075064947,0.0,0.0,-0.007014330519719935
381.0,wingman,-253269.97346375446,158717.4064013975,2.4307603398142574,821.5959632119102,-0.06458106,-33.922836,0.03866889873397842
382.0,lead,-253981.93160488718,162029.13020701226,2.6044139264942197,796.9997075064971,0.0,0.0,-0.007014330519391905
382.0,wingman,-253888.3592070796,159250.89375419597,2.3828849084910315,812.1430603534919,-0.1358059,-86.409004,0.01609356003926713
383.0,lead,-254666.67851379438,162436.9662089878,2.604413927840409,796.999707506496,0.0,0.0,-0.007014330519570525
383.0,wingman,-254458.97281896786,159821.73654353115,2.293355794515277,802.5112037221475,0.174533,-41.155537,0.022862882712912973
384.0,lead,-255351.42542270228,162844.80221096228,2.6044139271190687,796.999707506496,0.0,0.0,-0.007014330519553473
384.0,wingman,-254980.4396713657,160425.0580130704,2.276659443051001,792.347647806931,0.0473655,38.479355,-0.010488211857435752
385.0,lead,-256036.17233160883,163252.6382129389,2.6044139263151203,796.9997075064986,0.0,0.0,-0.0070143305193045985
385.0,wingman,-255501.40640967476,161015.41654767713,2.3187415369481523,782.6429547120593,-0.11581519,-96.5,0.006161151644166727
386.0,lead,-256720.9192405138,163660.47421491824,2.6044139307794314,796.9997075064938,0.0,0.0,-0.007014330519593122
386.0,wingman,-256045.1040587099,161571.82937515972,2.3514494893452067,773.3069568440917,0.17135005,2.0805588,-0.006013138996202224
387.0,lead,-257405.66614942317,164068.31021689033,2.604413927118879,796.9997075064978,0.0,0.0,-0.007014330519371127
387.0,wingman,-256596.65976444096,162107.08124008295,2.389307769396297,764.0757843633123,-0.13920727,-52.79856,0.0030708546528429087
388.0,lead,-258090.41305833115,164476.1462188647,2.604413928663374,796.9997075064939,0.0,0.0,-0.007014330519704314
388.0,wingman,-257161.72742996828,162614.81786119685,2.412580043921801,755.2186462211401,0.13628949,32.42665,-0.007259515778411197
389.0,lead,-258775.1599672386,164883.9822208399,2.6044139273429714,796.9997075064964,0.0,0.0,-0.0070143305195258495
389.0,wingman,-257726.61243499647,163109.3748082394,2.430937281550311,746.4998526438189,-0.101903945,-96.5,-0.001118529792409729
390.0,lead,-259459.9068761451,165291.81822281674,2.6044139280432397,796.9997075064958,0.0,0.0,-0.007014330519495587
390.0,wingman,-258297.9946399696,163583.32635445378,2.450260653686363,738.1950900440951,0.10326506,96.5,-0.005692397536095668
391.0,lead,-260144.65378505466,165699.6542247884,2.604413929057495,796.9997075064921,0.0,0.0,-0.007014330520001802
391.0,wingman,-258866.4526899567,164048.4394016117,2.45966056006249,731.2680631611527,-0.10132108,96.5,-0.0029347328088625353
392.0,lead,-260829.40069396063,166107.49022676618,2.6044139275083578,796.9997075064958,0.0,0.0,-0.007014330519550169
392.0,wingman,-259435.0789090926,164504.4962986873,2.4637892219447424,726.9327157052102,-0.11207114,96.5,-0.003627904619066535
393.0,lead,-261514.14760286815,166515.32622874127,2.6044139277520157,796.9997075064967,0.0,0.0,-0.007014330519586844
393.0,wingman,-259991.98639229182,164970.428883617,2.412047892024907,726.5073915684164,-0.174533,-1.06147,0.012814095869656544
394.0,lead,-262198.89451177494,166923.16223071754,2.6044139258535894,796.999707506498,0.0,0.0,-0.007014330519230744
394.0,wingman,-260515.1623206226,165478.687754099,2.271128045839786,734.3651701401477,0.174533,-62.720535,0.04433498427442158
395.0,lead,-262883.6414206796,167330.9982326974,2.6044139309694945,796.9997075064946,0.0,0.0,-0.007014330519574333
395.0,wingman,-260991.59794649322,166048.83656645328,2.2590860469936564,756.2939997807376,0.174533,-15.005188,-0.009878334047793416
396.0,lead,-263568.3883295895,167738.83423466844,2.604413927380296,796.9997075064966,0.0,0.0,-0.007014330519454513
396.0,wingman,-261483.84171253923,166643.69366860762,2.270780016590091,788.1133690534958,-0.050012365,-7.91053,-0.0012490906468964683
397.0,lead,-264253.135238498,168146.67023664206,2.604413929274066,796.999707506492,0.0,0.0,-0.007014330519919079
397.0,wingman,-262024.16303832192,167238.54173921386,2.3652440868947964,816.5499150290677,0.03519231,48.37732,0.0193649607422102
398.0,lead,-264937.8821474065,168554.5062386156,2.6044139251084415,796.9997075064972,0.0,0.0,-0.007014330519492958
398.0,wingman,-262636.89075988595,167797.20468093542,2.4394911342857557,844.8006246611367,0.097608015,-51.578537,0.002333346018062884
399.0,lead,-265622.62905631284,168962.34224059276,2.6044139279687637,796.999707506494,0.0,0.0,-0.007014330519750231
399.0,wingman,-263301.2489053993,168330.25637881996,2.5017246658389234,854.8519394504267,-0.174533,-64.67795,0.00860025792726242
400.0,lead,-266307.3759652191,169370.17824256988,2.6044139263416968,796.999707506498,0.0,0.0,-0.0070143305193408395
400.0,wingman,-263993.01529230026,168830.024021586,2.5244507412340016,850.4997166326742,0.100493,86.62225,-0.012773904906383981
401.0,lead,-266992.12287412543,169778.01424454703,2.604413928750448,796.9997075064953,0.0,0.0,-0.007014330519534053
401.0,wingman,-264674.25613228756,169331.99815879634,2.501529709419967,841.6352950543412,0.005556777,93.81476,-0.005548163926602215
402.0,lead,-267676.869783034,170185.85024652042,2.6044139276476272,796.9997075064956,0.0,0.0,-0.007014330519572301
402.0,wingman,-265335.04426387727,169846.0384043344,2.4780522573940886,833.1713245258934,0.174533,-96.5,-0.008643954633935566
403.0,lead,-268361.6166919413,170593.68624849597,2.604413927731355,796.9997075064954,0.0,0.0,-0.007014330519571437
403.0,wingman,-265986.0793114701,170359.34004979843,2.474072992166408,824.5870554276158,0.053483784,71.13681,-0.0067865890853620195
404.0,lead,-269046.36360084853,171001.52225047155,2.604413926555344,796.9997075064972,0.0,0.0,-0.007014330519377107
404.0,wingman,-266647.1819881652,170845.14349027706,2.5525871259208235,817.0154165256112,-0.04673098,9.023163,0.013646618555304833
405.0,lead,-269731.11050975334,171409.35825245117,2.604413930940474,796.9997075064942,0.0,0.0,-0.007014330519625587
405.0,wingman,-267342.78670600156,171267.75907671597,2.654944138471019,812.23220957542,-0.16540752,58.40013,0.015536351240518921
406.0,lead,-270415.85741866264,171817.19425442326,2.6044139270724473,796.9997075064975,0.0,0.0,-0.007014330519358166
406.0,wingman,-268061.41293967323,171646.3405623848,2.6631531744999686,813.7992478867393,0.076426044,-13.196808,-0.009389440931472955
407.0,lead,-271100.6043275707,172225.03025639744,2.6044139286085386,796.9997075064942,0.0,0.0,-0.007014330519703225
407.0,wingman,-268777.9283125686,172042.2441317801,2.611542749229659,826.2917139878451,0.016757622,56.667618,0.005388142061391628
408.0,lead,-271785.35123647813,172632.8662583727,2.6044139273104685,796.9997075064963,0.0,0.0,-0.00701433051952137
408.0,wingman,-269493.8255546176,172484.16980315477,2.5833146793522053,856.9342743693135,0.08846976,74.662506,-0.00909576151495821
409.0,lead,-272470.0981453848,173040.70226034915,2.6044139280083183,796.9997075064958,0.0,0.0,-0.007014330519526328
409.0,wingman,-270230.9438611246,172951.00671231284,2.574281990174261,888.0678585600828,0.114048466,-96.5,-0.009652004970931972
410.0,lead,-273154.845054294,173448.5382623214,2.604413929041092,796.9997075064929,0.0,0.0,-0.007014330519967294
410.0,wingman,-271000.8282835659,173406.83714167526,2.6415670161424423,897.3628783265066,0.07663594,96.5,0.006006053981054861
411.0,lead,-273839.5919632024,173856.37426429513,2.6044139251746374,796.9997075064964,0.0,0.0,-0.0070143305195726115
411.0,wingman,-271807.864283865,173800.6000456041,2.772381913578423,899.5964724154818,0.174533,-86.37622,0.027630631529166033
412.0,lead,-274524.33887210826,174264.21026627297,2.6044139281485403,796.9997075064941,0.0,0.0,-0.007014330519771464
412.0,wingman,-272659.58997906925,174082.12841192822,2.9478128007274216,894.7358032921023,0.14559628,24.476044,0.04503302324027727
413.0,lead,-275209.08578101464,174672.04626825,2.604413926699272,796.9997075064969,0.0,0.0,-0.007014330519400864
413.0,wingman,-273538.10619649,174213.76573659419,3.1276497747399405,883.7477207547147,-0.1178827,-50.63083,0.047749179478385806
414.0,lead,-275893.83268992073,175079.88227022754,2.6044139290070705,796.9997075064952,0.0,0.0,-0.007014330519541272
414.0,wingman,-274415.63419634977,174228.52417236555,3.1337173973728047,871.6625041078221,-0.14514299,-53.630848,-0.01281009366460426
415.0,lead,-276578.5795988295,175487.71827220052,2.604413927689744,796.9997075064956,0.0,0.0,-0.007014330519578999
415.0,wingman,-275281.13975208375,174244.66789329753,3.111364999145553,859.8147645203176,-0.07105148,-9.947517,-0.002723351386459282
416.0,lead,-277263.32650773565,175895.554274178,2.6044139264027724,796.9997075064988,0.0,0.0,-0.00701433051918765
416.0,wingman,-276133.04362152633,174304.53912181268,3.0097504474909877,848.723491287062,-0.174533,66.72809,0.019874184006206542
417.0,lead,-277948.0734166441,176303.3902761515,2.604413928166039,796.9997075064952,0.0,0.0,-0.007014330519635512
417.0,wingman,-276961.90168099216,174454.9115371803,2.8444683870061986,837.2009610629709,0.035881117,-60.010277,0.04562732492595741
418.0,lead,-278632.8203255518,176711.22627812644,2.604413927192864,796.9997075064957,0.0,0.0,-0.007014330519540504
418.0,wingman,-277745.0490999481,174729.84448837215,2.734532607143787,824.9479992461286,0.0633235,71.973816,0.01080444824022243
419.0,lead,-279317.5672344592,177119.0622801017,2.604413927776301,796.9997075064964,0.0,0.0,-0.007014330519616305
419.0,wingman,-278496.1601829464,175057.52118536833,2.725858408801232,814.0012122379616,-0.174533,79.327194,-0.009848805002487674
420.0,lead,-280002.3141433659,177526.89828207818,2.604413925887737,796.9997075064981,0.0,0.0,-0.007014330519238446
420.0,wingman,-279236.2763235218,175384.42949670256,2.7239754079385374,804.7100918142185,-0.06533415,40.513657,-0.00654331438998192
421.0,lead,-280687.0610522707,177934.73428405783,2.60441393085494,796.9997075064947,0.0,0.0,-0.007014330519574821
421.0,wingman,-279957.8277724404,175732.94550165336,2.6458745074532537,798.6644241356386,0.026943922,-62.30215,0.014908347391885946
422.0,lead,-281371.80796117993,178342.57028603,2.6044139269452136,796.9997075064979,0.0,0.0,-0.007014330519302813
422.0,wingman,-280644.3317119082,176137.41350730136,2.5768864485156873,796.4929504600137,-0.033418015,77.50101,0.0030160700870079334
423.0,lead,-282056.5548700883,178750.4062880038,2.6044139281488343,796.9997075064947,0.0,0.0,-0.007014330519642791
423.0,wingman,-281310.6240680823,176578.08016314366,2.549292164631786,802.8324573227088,-0.174533,5.2045364,-0.003767268134403461
424.0,lead,-282741.3017789967,179158.24228997732,2.60441392421409,796.999707506499,0.0,0.0,-0.0070143305192609025
424.0,wingman,-281972.52857562917,177047.04397590426,2.498504271733968,824.2905100504046,-0.032060742,27.714226,0.005181205899683895
425.0,lead,-283426.0486879036,179566.07829195345,2.6044139278114384,796.9997075064946,0.0,0.0,-0.007014330519715713
425.0,wingman,-282622.78764929227,177578.75127706234,2.379032217878807,856.3424622511367,0.16468628,56.405426,0.026464450815334425
426.0,lead,-284110.79559681,179973.91429393034,2.6044139262611337,796.999707506498,0.0,0.0,-0.00701433051933554
426.0,wingman,-283249.10568316985,178185.47976125794,2.3625317344118106,887.4741786039926,0.04722227,96.5,-0.013675551031771684
427.0,lead,-284795.54250571673,180381.75029590668,2.6044139282324643,796.9997075064956,0.0,0.0,-0.007014330519535819
427.0,wingman,-283900.37038757023,178805.77719154558,2.3960302490504906,905.5985471240516,-0.174533,96.5,-0.002446991295331845
428.0,lead,-285480.2894146261,180789.58629787856,2.604413929039826,796.9997075064921,0.0,0.0,-0.00701433051998994
428.0,wingman,-284578.68879600766,179405.04797614773,2.4229210513677533,902.6943021780776,-0.13000669,96.5,-0.013675882515766
429.0,lead,-286165.03632353205,181197.42229985632,2.604413927093721,796.9997075064966,0.0,0.0,-0.007014330519474351
429.0,wingman,-285249.9470255076,180002.65584295755,2.406233004969648,895.7714409947066,0.08818953,-96.5,-0.005362694504998925
430.0,lead,-286849.7832324386,181605.25830183306,2.604413928496495,796.9997075064949,0.0,0.0,-0.0070143305195592195
430.0,wingman,-285889.35362152226,180625.95782335493,2.342021705493147,889.4799157648346,-0.06509844,58.556824,0.0007388989019270565
431.0,lead,-287534.53014134767,182013.0943038056,2.604413928210695,796.999707506494,0.0,0.0,-0.00701433051978985
431.0,wingman,-286486.86820368405,181278.0358117661,2.2849505077030363,879.3829673342636,0.174533,-93.13434,0.0030118452043417063
432.0,lead,-288219.27705025405,182420.9303057826,2.604413926983086,796.9997075064967,0.0,0.0,-0.007014330519451218
432.0,wingman,-287050.43093734037,181945.60840791892,2.2633981305900073,867.6220305532871,0.07233602,96.5,-0.012139579178233129
433.0,lead,-288904.02395915985,182828.76630776058,2.6044139309879677,796.9997075064925,0.0,0.0,-0.007014330519805902
433.0,wingman,-287617.89731572894,182594.91935021337,2.31353054985918,858.077528656764,0.06324038,85.29399,0.002910518142843371
434.0,lead,-289588.7708680679,183236.60230973465,2.604413927273762,796.9997075064975,0.0,0.0,-0.0070143305193709074
434.0,wingman,-288222.62363034213,183198.76738315143,2.435229304239614,852.3977238404425,-0.023683175,-8.625183,0.027181836976036485
435.0,lead,-290273.51777697616,183644.4383117084,2.604413928906519,796.9997075064938,0.0,0.0,-0.007014330519767759
435.0,wingman,-288893.30510852934,183723.19007135855,2.5306551718876924,853.3244624851696,-0.07908828,96.5,0.005420829024198629
436.0,lead,-290958.26468588435,184052.27431368228,2.6044139265997446,796.9997075064962,0.0,0.0,-0.007014330519575136
436.0,wingman,-289599.694722576,184209.8104975777,2.544391556900022,865.0044853627633,0.054436952,-18.165817,-0.011412220807546851
437.0,lead,-291643.01159479015,184460.11031566025,2.6044139272432325,796.9997075064966,0.0,0.0,-0.007014330519420843
437.0,wingman,-290317.23034741904,184715.8351692704,2.52699654501893,886.6035671875256,-0.019740209,-96.115074,-0.01020363292758321
438.0,lead,-292327.75850369805,184867.9463176348,2.604413928984745,796.9997075064937,0.0,0.0,-0.007014330519765415
438.0,wingman,-291033.87988586706,185238.93432137455,2.510294530900083,885.8985711688766,0.174533,96.5,-0.010698100288474725
439.0,lead,-293012.50541260524,185275.78231961033,2.6044139273863154,796.9997075064965,0.0,0.0,-0.007014330519511683
439.0,wingman,-291743.83030198456,185762.74971106692,2.5041058929916375,878.9016835309724,0.174533,41.183044,-0.009128610126432995
440.0,lead,-293697.2523215131,185683.61832158492,2.604413929222338,796.9997075064924,0.0,0.0,-0.0070143305198748715
440.0,wingman,-292466.6435657535,186261.7570263145,2.574703081033674,879.885718826619,0.174533,-46.516975,0.007875106633349158
441.0,lead,-294381.9992304224,186091.45432355703,2.6044139246597844,796.9997075064974,0.0,0.0,-0.007014330519517562
441.0,wingman,-293230.11521667644,186699.86476357272,2.7097874784650307,879.5278525651635,-0.174533,-96.5,0.030586331630086703
442.0,lead,-295066.7461393281,186499.2903255354,2.604413928049927,796.9997075064947,0.0,0.0,-0.007014330519722406
442.0,wingman,-294040.9531035017,187028.1604348458,2.837691778625223,871.0694434149702,-0.13794789,14.633942,0.01772393425897065
443.0,lead,-295751.4930482347,186907.12632751206,2.6044139263920987,796.9997075064974,0.0,0.0,-0.007014330519355618
443.0,wingman,-294866.65550881467,187288.68947491088,2.8441120313372856,860.2264057026256,-0.0056019276,96.5,-0.011360375006554443
444.0,lead,-296436.23995714134,187314.9623294887,2.6044139283641674,796.9997075064958,0.0,0.0,-0.007014330519531972
444.0,wingman,-295677.4554394482,187560.3408854894,2.7932216610286633,850.7033849663022,0.082611755,-82.12132,0.0034321569889208103
445.0,lead,-297120.98686605133,187722.79833145966,2.6044139292223725,796.9997075064911,0.0,0.0,-0.007014330520089189
445.0,wingman,-296465.51145145,187868.83778380393,2.7633481273991416,841.4493487648683,0.174533,-31.425674,-0.010166236970398973
446.0,lead,-297805.7337749569,188130.63433343812,2.6044139279135257,796.9997075064954,0.0,0.0,-0.007014330519609559
446.0,wingman,-297241.67132707854,188179.77600324017,2.762262638296292,830.801385042225,0.061812803,63.874207,-0.006182227910304184
447.0,lead,-298490.4806838645,188538.470335413,2.604413926377382,796.9997075064966,0.0,0.0,-0.007014330519438648
447.0,wingman,-298018.79133950284,188458.29452229937,2.8452198226491916,820.6182217875445,0.174533,71.78995,0.014823203607010864
448.0,lead,-299175.22759276757,188946.30633739562,2.604413925714974,796.9997075065033,0.0,0.0,-0.007014330518624888
448.0,wingman,-298808.75561866415,188660.49616769986,2.999147321385256,811.5615601679872,0.15445928,-20.04747,0.04304896933010013
449.0,lead,-299859.9745016787,189354.14233936486,2.6044139265958153,796.9997075064974,0.0,0.0,-0.007014330519367751
449.0,wingman,-299611.20663171815,188738.27181924376,3.2009029742975565,803.057863163518,-0.174533,21.026627,0.06498953815850825
450.0,lead,-300544.7214105837,189761.9783413441,2.6044139307941245,796.9997075064939,0.0,0.0,-0.0070143305196244884
450.0,wingman,-300410.5071298379,188697.8460219013,3.2013419049605076,799.5650044521047,0.024633422,96.5,-0.010810366515462504
451.0,lead,-301229.46831949294,190169.81434331642,2.6044139271264104,796.9997075064978,0.0,0.0,-0.0070143305193719075
451.0,wingman,-301210.77730128047,188644.52615207067,3.209967778422005,806.0788760607735,0.079558834,96.5,-0.008712867331617778
452.0,lead,-301914.2152284012,190577.65034529052,2.6044139287630013,796.9997075064938,0.0,0.0,-0.007014330519738352
452.0,wingman,-302023.80764479795,188584.91968259477,3.2196700312846036,828.7798894189978,-0.08783936,34.423264,-0.004980955707361021
453.0,lead,-302598.9621373093,190985.4863472646,2.6044139267919437,796.999707506496,0.0,0.0,-0.007014330519574954
453.0,wingman,-302864.38127034093,188502.70650563028,3.2413200235553363,860.2776301906109,-0.02373828,96.5,-0.011265483961826193
454.0,lead,-303283.70904621424,191393.322349244,2.6044139263418256,796.9997075064994,0.0,0.0,-0.007014330519115514
454.0,wingman,-303736.4547699925,188421.2032257544,3.228485290437801,891.5734485879076,-0.174533,-65.587944,-0.005339162464129771
455.0,lead,-303968.45595512306,191801.1583512169,2.6044139273736437,796.9997075064961,0.0,0.0,-0.007014330519515441
455.0,wingman,-304633.5670693627,188376.11897491617,3.146245213399468,900.9928671205197,-0.174533,-1.6518173,0.01068961492674143
456.0,lead,-304653.20286403,192208.99435319295,2.604413928002568,796.9997075064956,0.0,0.0,-0.00701433051955346
456.0,wingman,-305531.4056588075,188414.7241021824,3.0027672432711894,896.0859459919377,-0.174533,20.226799,0.03260515050549099
457.0,lead,-305337.9497729371,192616.83035516864,2.604413927716834,796.9997075064972,0.0,0.0,-0.007014330519462029
457.0,wingman,-306405.55085052986,188581.65905433605,2.8205492671077357,885.2187415306116,-0.075481236,-70.6949,0.04788810040815575
458.0,lead,-306022.6966818468,193024.66635714023,2.604413929114947,796.9997075064912,0.0,0.0,-0.007014330520042945
458.0,wingman,-307225.6862440142,188894.0994491007,2.6396901544357583,872.2688050282834,0.115180835,-50.204266,0.04986136126428161
459.0,lead,-306707.44359075255,193432.5023591181,2.6044139275219775,796.9997075064958,0.0,0.0,-0.00701433051956888
459.0,wingman,-307986.08642626414,189308.2262414994,2.6339899914747607,859.753555242547,-0.174533,-76.83148,-0.012316170008795533
460.0,lead,-307392.1904996604,193840.3383610927,2.6044139275791083,796.9997075064956,0.0,0.0,-0.007014330519653603
460.0,wingman,-308730.30534600414,189726.64032062894,2.627387890755698,847.8814080658439,0.07060264,27.03537,-0.00731619379895827
