time,lat(pos_n),lon(pos_e),alt,vt,vn,ve,vd
3.9099999999999606,2059.1738826762776,455.5529468960831,1344.0136661879296,520.3582344288493,483.6569255456478,102.79914132652426,-158.2578269294466
3.9199999999999604,2064.1199721023595,456.6042882603292,1345.2424699890269,520.392984643964,483.5905669913925,102.78503842181584,-158.58642371445558
3.92999999999996,2069.0656006402146,457.6555316485259,1346.474675790444,520.427554801965,483.52380881966945,102.77085064070613,-158.91499666513405
3.93999999999996,2074.0107643091415,458.7066762147248,1347.7102832060157,520.4619446391247,483.45665071654923,102.75657789378543,-159.24354543994266
3.9499999999999598,2078.955459125853,459.7577211124391,1348.9492918464089,520.4961538942509,483.389092374644,102.74222008524772,-159.57206969065027
3.9599999999999596,2083.8996811044776,460.8086654946438,1350.1917013191246,520.5301823086879,483.3211334931266,102.72777711290031,-159.90056906234506
3.9699999999999593,2088.843426256558,461.8595085137753,1351.437511228497,520.5640296263148,483.25277377774745,102.71324886817342,-160.22904319344562
3.979999999999959,2093.786690591052,462.9102493217319,1352.6867211756935,520.5976955935466,483.18401294085504,102.69863523613014,-160.55749171571236
3.989999999999959,2098.729470114332,463.9608870698734,1353.939330758715,520.6311799593344,483.11485070141254,102.68393609547613,-160.88591425425872
3.9999999999999587,2103.671760830185,465.01142090902135,1355.1953395723958,520.6644824751643,483.04528678501777,102.6691513185698,-161.21431042756257
4.009999999999959,2108.6135587399926,466.06184998957025,1356.4547472083266,520.6976028948875,482.9753209144057,102.65428080714027,-161.54267985185558
4.019999999999959,2113.5548598443406,467.1121734623033,1357.7175532527456,520.7305409736784,482.90495270700706,102.63932481366491,-161.8710222244548
4.0299999999999585,2118.4956601400754,468.16239047629773,1358.9837572865192,520.7632964713112,482.83418182458695,102.62428331682018,-162.19933728997958
4.039999999999958,2123.4359556213485,469.21250017984454,1360.2533588873448,520.7958691502282,482.763007956579,102.60915619671546,-162.52762478248422
4.049999999999958,2128.3757422801573,470.2625017208217,1361.526357629832,520.8282587749139,482.6914307954955,102.59394334082053,-162.85588442895795
4.059999999999958,2133.3150161063422,471.3123942466941,1362.8027530855018,520.8604651118941,482.61945003694876,102.5786446439657,-163.18411594933428
4.069999999999958,2138.2537730875897,472.3621769045137,1364.0825448227858,520.8924879297364,482.5470653796731,102.56326000834171,-163.5123190565006
4.079999999999957,2143.1920092094306,473.4118488409194,1365.3657324070284,520.9243269990502,482.4742765255468,102.54778934349991,-163.84049345630748
4.089999999999957,2148.1297204552416,474.4614092021369,1366.652315400485,520.9559820924867,482.40108317961386,102.53223256635191,-164.1686388475787
4.099999999999957,2153.0669028062425,475.5108571339792,1367.9422933623218,520.9874529847384,482.32748505010517,102.51658960116936,-164.4967549221205
4.109999999999957,2158.003552241499,476.56019178184596,1369.2356658486178,521.0187394525401,482.2534818484614,102.50086037958378,-164.82484136473192
4.119999999999957,2162.939664737922,477.609412290724,1370.5324324123624,521.0498412746678,482.1790732893536,102.48504484058603,-165.15289785321428
4.129999999999956,2167.875236270267,478.658517805187,1371.8325926034572,521.0807582319393,482.104259090706,102.46914293052586,-165.4809240583813
4.139999999999956,2172.8102628111337,479.7075074693957,1373.1361459687153,521.1114901072144,482.0290389737174,102.4531546031114,-165.8089196440693
4.149999999999956,2177.744740330967,480.7563804270977,1374.4430920518605,521.1420366853943,481.95341266288295,102.43707981940852,-166.13688426714702
4.159999999999956,2182.678664798057,481.80513582162786,1375.7534303935292,521.172397753422,481.87737988601623,102.42091854784005,-166.46481757752628
4.1699999999999555,2187.612032178539,482.85377279590756,1377.0671605312684,521.2025731002823,481.80094037427074,102.40467076418494,-166.7927192181719
4.179999999999955,2192.5448384363917,483.90229049244545,1378.3842819995375,521.2325625170016,481.72409386216214,102.3883364515776,-167.1205888251124
4.189999999999955,2197.47707953344,484.9506880533371,1379.7047943297064,521.262365796648,481.64684008758974,102.37191560050658,-167.44842602745027
4.199999999999955,2202.4087514293533,485.9989646202651,1381.0286970500574,521.2919827343313,481.5691787918584,102.35540820881373,-167.77623044737263
4.209999999999955,2207.339850081645,487.04711933449886,1382.355989685784,521.3214131272032,481.4911097197006,102.338814281693,-168.104001700162
4.2199999999999545,2212.270371446484,488.09515133573206,1383.6866717588694,521.3506567739764,481.4126326337492,102.32213374066316,-168.4317394046956
4.229999999999954,2217.2003114801432,489.1430597604068,1385.0207427855635,521.3797134748205,481.3337473143042,102.30536625131188,-168.7594432726334
4.239999999999954,2222.129666134362,490.19084374874063,1386.358202276693,521.4085830341613,481.25445346811455,102.28851176266915,-169.0871130591662
4.249999999999954,2227.058431358845,491.2385024408689,1387.6990497400127,521.437265258248,481.17475080098785,102.27157025101211,-169.41474851152833
4.259999999999954,2231.986603101536,492.2860349764293,1389.0432846802837,521.4657599549463,481.09463902406856,102.2545416894123,-169.74234936892674
4.269999999999953,2236.9141773086208,493.33344049456184,1390.3909065992743,521.4940669337391,481.01411785386165,102.23742604774407,-170.06991536255003
4.279999999999953,2241.841149924527,494.3807181339088,1391.741914995759,521.5221860057259,480.9331870122561,102.22022329269275,-170.397446215578
4.289999999999953,2246.767516891923,495.4278670326148,1393.0963093655193,521.5501169836231,480.8518462265477,102.2029333877631,-170.72494164319116
4.299999999999953,2251.6932741517194,496.47488632832676,1394.4540892013433,521.5778596817638,480.77009522946275,102.18555629328768,-171.05240135258026
4.3099999999999525,2256.618417643066,497.5217751581939,1395.8152539930259,521.6054139160982,480.6879337591815,102.16809196643531,-171.3798250429562
4.319999999999952,2261.542943303356,498.5685326588678,1397.179803227368,521.6327795041931,480.6053615593607,102.15054036121951,-171.7072124055596
4.329999999999952,2266.4668470682223,499.61515796650224,1398.547736388178,521.6599562652323,480.522378379158,102.13290142850718,-172.03456312367078
4.339999999999952,2271.3901248715406,500.66165021675334,1399.9190529562707,521.6869440200162,480.4389839732537,102.11517511602702,-172.36187687261963
4.349999999999952,2276.3127726454263,501.7080085447796,1401.2937524094675,521.7137425909623,480.3551781018752,102.09736136837833,-172.68915331979605
4.3599999999999515,2281.234786320237,502.75423208524177,1402.6718342225963,521.7403518021049,480.27096053081976,102.07946012703968,-173.01639212465977
4.369999999999951,2286.1561618245723,503.80031997230293,1404.0532978674921,521.7667714790948,480.18633103147664,102.06147133037756,-173.3435929387507
4.379999999999951,2291.0768950852707,504.8462713396284,1405.4381428129961,521.7930014492002,480.1012893808524,102.04339491365533,-173.6707554056996
4.389999999999951,2295.996982027415,505.89208532038595,1406.8263685249565,521.8190415413056,480.01583536159154,102.02523080904196,-173.99787916123816
4.399999999999951,2300.9164185743266,506.93776104724543,1408.217974466228,521.8448915859126,479.9299687620015,102.006978945621,-174.3249638332098
4.40999999999995,2305.8352006475693,507.9832976523793,1409.6129600966724,521.8705514151395,479.8436893760747,101.98863924939951,-174.65200904158036
4.41999999999995,2310.753324166949,509.0286942674621,1411.0113248731573,521.8960208627217,479.7569970035121,101.97021164331714,-174.97901439844884
4.42999999999995,2315.6707850505118,510.0739500236707,1412.413068249558,521.9212997640111,479.6698914497454,101.95169604725496,-175.3059795080583
4.43999999999995,2320.58757921454,511.1190640518686,1413.818189676704,521.946387955967,479.5823725247181,101.9330923797502,-175.63290396883087
4.4499999999999496,2325.503702573524,512.1640354917737,1415.2266885985887,521.9712852769879,479.4944399625144,101.91440065527564,-175.95978751203154
4.459999999999949,2330.4191510409323,513.2088634781728,1416.6385644538407,521.995991568121,479.40609347838165,101.89562088030073,-176.28662992327693
4.469999999999949,2335.3339205289144,514.253547140197,1418.053816679,522.0205066721744,479.31733281933697,101.8767530155126,-176.61343094045398
4.479999999999949,2340.2480069480853,515.2980856068851,1419.472444707636,522.044830433242,479.2281577366658,101.8577970205816,-176.94019029433758
4.489999999999949,2345.161406207526,516.3424780071842,1420.894447970347,522.0689626967036,479.138567985945,101.83875285416764,-177.2669077085992
4.4999999999999485,2350.074114214785,517.3867234699491,1422.319825894761,522.0929033092244,479.048563327061,101.81962047392597,-177.5935828998149
